"","Plot","tag","family","genus","specie","Genus.species","Overall_score","Taxonomic_status","Accepted_name","Accepted_author","Accepted_family","Source","Warnings","Accepted_name_lsid","GenusSTM","SpeciesSTM","indexSTM","d13C","d13C_level","d15N","d15N_level","Height","Height_level","LeafArea","LeafArea_level","LCC","LCC_level","LNC","LNC_level","LPC","LPC_level","SeedMass","SeedMass_level","SLA","SLA_level","WoodDensity","WoodDensity_level"
"7943","tam05","341","Urticaceae","","","Pourouma guianensis",1,"Accepted","Pourouma guianensis","Aubl.","Urticaceae","tropicos",NA,NA,"Pourouma","guianensis",7111,-34.7983235925,"genus",1.6347431285,"genus",23.3333333333333,"genus",54701,"species",0.43954399775,"genus",2.66,"species",0.08747780375,"genus",0.5,"genus",27.414,"species",0.38,"species"
"4226","tam05","416A","Fabaceae","","","Inga indet",0.9,"Accepted","Inga","Mill.","Fabaceae","tropicos",NA,NA,"Inga","",7112,-32.632200394,"species",1.8979735352,"species",25,"genus",3262.6,"species",0.4639729806,"species",3.16602101777778,"species",0.1364861174,"species",1.03,"species",24.4801355875,"species",0.61,"species"
"4137","tam05","5","Fabaceae","","","Dialium guianense",1,"Accepted","Dialium guianense","(Aubl.) Sandwith","Fabaceae","tropicos",NA,NA,"Dialium","guianense",7113,-29.7495922682524,"family",0.1910492881875,"family",3.96532980769231,"family",4407,"species",0.469917526007813,"family",2.399,"species",0.11725,"species",0.25,"species",16.53936323,"species",0.896358974384615,"species"
"1019","tam05","204","Burseraceae","","","Tetragastris panamensis",1,"Accepted","Tetragastris panamensis","(Engl.) Kuntze","Burseraceae","tropicos",NA,NA,"Tetragastris","panamensis",7114,-28.7,"species",0.300778079333333,"family",11.2776,"family",5153,"species",0.460452394,"family",4.46666666666667,"species",0.2085456969,"family",0.302,"species",14.683,"species",0.717302179444444,"species"
"4994","tam05","207","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7115,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"7972","tam05","448.1","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7116,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"7458","tam05","471","Siparunaceae","","","Siparuna decipiens",1,"Accepted","Siparuna decipiens","(Tul.) A. DC.","Siparunaceae","tropicos",NA,NA,"Siparuna","decipiens",7117,NA,"family",NA,"family",NA,"family",5732,"species",0.475612016,"genus",2.68,"species",0.13219,"genus",0.015,"genus",22.648,"species",0.6405,"species"
"4637","tam05","226","Lauraceae","","","Mezilaurus subcordata",1,"Accepted","Mezilaurus subcordata","(Ducke) Kosterm.","Lauraceae","tropicos",NA,NA,"Mezilaurus","subcordata",7118,-30.619143181,"family",0.000324626624999987,"family",21.22844,"family",25475,"genus",0.4939942098125,"family",2.165,"genus",0.308324055930556,"family",3.4187502,"family",20.2,"genus",0.754197788058824,"genus"
"7230","tam05","250.1","Sabiaceae","","","Meliosma herbertii",1,"Accepted","Meliosma herbertii","Rolfe","Sabiaceae","tropicos;usda",NA,NA,"Meliosma","herbertii",7119,-34.42609177,"genus",0.574624708,"genus",NA,"family",25729.5,"genus",0.427484882888889,"genus",1.66431779763636,"genus",0.120546721777778,"genus",0.12369,"genus",14.7053452561,"genus",0.42,"species"
"377","tam05","525","Annonaceae","","","Oxandra xylopioides",1,"Accepted","Oxandra xylopioides","Diels","Annonaceae","tropicos",NA,NA,"Oxandra","xylopioides",7120,-32.80020033125,"family",1.01581981671429,"family",12.9822,"family",2121.5,"genus",0.465607482705882,"family",2.34,"genus",0.364046645178571,"family",0.375,"genus",16.8315,"genus",0.77,"species"
"1335","tam05","278","Chrysobalanaceae","","","Licania heteromorpha",1,"Accepted","Licania heteromorpha","Benth.","Chrysobalanaceae","tropicos",NA,NA,"Licania","heteromorpha",7121,-31.8727272727273,"genus",-0.425259001,"family",11,"family",14706.6923076923,"genus",0.400118745,"genus",1.3,"species",0.0440315,"genus",6.52433333333333,"genus",6.73,"species",0.8164328482,"species"
"6115","tam05","353","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7122,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"4981","tam05","418","Lecythidaceae","","","Eschweilera coriacea",1,"Accepted","Eschweilera coriacea","(DC.) S.A. Mori","Lecythidaceae","tropicos",NA,NA,"Eschweilera","coriacea",7123,-31.1,"species",0.7097275195,"genus",43.6,"family",10743,"species",0.4538805,"genus",11.17,"species",0.097249844,"genus",3.2286,"genus",13.35,"species",0.8409443284,"species"
"1336","tam05","100.1","Chrysobalanaceae","","","Licania heteromorpha",1,"Accepted","Licania heteromorpha","Benth.","Chrysobalanaceae","tropicos",NA,NA,"Licania","heteromorpha",7124,-31.8727272727273,"genus",-0.425259001,"family",11,"family",14706.6923076923,"genus",0.400118745,"genus",1.3,"species",0.0440315,"genus",6.52433333333333,"genus",6.73,"species",0.8164328482,"species"
"7231","tam05","157","Sabiaceae","","","Meliosma herbertii",1,"Accepted","Meliosma herbertii","Rolfe","Sabiaceae","tropicos;usda",NA,NA,"Meliosma","herbertii",7125,-34.42609177,"genus",0.574624708,"genus",NA,"family",25729.5,"genus",0.427484882888889,"genus",1.66431779763636,"genus",0.120546721777778,"genus",0.12369,"genus",14.7053452561,"genus",0.42,"species"
"372","tam05","485.1","Annonaceae","","","Oxandra indet",0.9,"Accepted","Oxandra","A. Rich.","Annonaceae","tropicos",NA,NA,"Oxandra","",7126,-32.80020033125,"family",1.01581981671429,"family",12.9822,"family",2121.5,"genus",0.465607482705882,"family",2.34,"genus",0.364046645178571,"family",0.375,"genus",16.8315,"genus",0.747857142857143,"genus"
"4995","tam05","96.1","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7127,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"4996","tam05","271","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7128,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"5111","tam05","181","Malvaceae","","","Theobroma speciosum",1,"Accepted","Theobroma speciosum","Willd. ex Spreng.","Malvaceae","tropicos",NA,NA,"Theobroma","speciosum",7129,-31.0048567641667,"family",1.130010165625,"family",11.8591448275862,"family",9183,"species",0.457527327071429,"family",2.51,"species",0.774669396384615,"family",1.132,"species",18.956,"species",0.63,"species"
"636","tam05","188.1","Arecaceae","","","Euterpe precatoria",1,"Accepted","Euterpe precatoria","Mart.","Arecaceae","tropicos",NA,NA,"Euterpe","precatoria",7130,-33.1771595775,"species",0.85772055375,"species",14.5586823529412,"family",5857,"species",0.424547666666667,"species",1.51348,"species",0.077031219,"species",0.07,"genus",16.3404863966667,"species",0.387666666666667,"species"
"4982","tam05","266","Lecythidaceae","","","Eschweilera coriacea",1,"Accepted","Eschweilera coriacea","(DC.) S.A. Mori","Lecythidaceae","tropicos",NA,NA,"Eschweilera","coriacea",7131,-31.1,"species",0.7097275195,"genus",43.6,"family",10743,"species",0.4538805,"genus",11.17,"species",0.097249844,"genus",3.2286,"genus",13.35,"species",0.8409443284,"species"
"637","tam05","570.2","Arecaceae","","","Euterpe precatoria",1,"Accepted","Euterpe precatoria","Mart.","Arecaceae","tropicos",NA,NA,"Euterpe","precatoria",7132,-33.1771595775,"species",0.85772055375,"species",14.5586823529412,"family",5857,"species",0.424547666666667,"species",1.51348,"species",0.077031219,"species",0.07,"genus",16.3404863966667,"species",0.387666666666667,"species"
"5078","tam05","19","Malvaceae","","","Matisia ochrocalyx",1,"Accepted","Matisia ochrocalyx","K. Schum.","Malvaceae","tropicos",NA,NA,"Matisia","ochrocalyx",7133,-31.0048567641667,"family",1.130010165625,"family",11.8591448275862,"family",30461.1666666667,"genus",0.457527327071429,"family",2.83666666666667,"genus",0.774669396384615,"family",2.95,"genus",26.2233333333333,"genus",0.57,"species"
"6129","tam05","322.1","Myristicaceae","","","Iryanthera laevis",1,"Accepted","Iryanthera laevis","Markgr.","Myristicaceae","tropicos",NA,NA,"Iryanthera","laevis",7134,-32.48,"genus",1.75213984333333,"family",32,"family",10931.6,"genus",0.478775,"family",8.916,"genus",0.106536835333333,"family",2.03333333333333,"genus",14.6212,"genus",0.615,"species"
"6903","tam05","357","Rubiaceae","","","Chimarrhis indet",0.9,"Accepted","Chimarrhis","Jacq.","Rubiaceae","tropicos",NA,NA,"Chimarrhis","",7135,-32.9149636075,"genus",1.2832213975,"genus",1.68841495327103,"family",46298,"species",0.41521375,"genus",2.38,"species",0.09786926775,"genus",0.0442154581497797,"family",13.015,"species",0.711466666666667,"genus"
"5079","tam05","376","Malvaceae","","","Matisia ochrocalyx",1,"Accepted","Matisia ochrocalyx","K. Schum.","Malvaceae","tropicos",NA,NA,"Matisia","ochrocalyx",7136,-31.0048567641667,"family",1.130010165625,"family",11.8591448275862,"family",30461.1666666667,"genus",0.457527327071429,"family",2.83666666666667,"genus",0.774669396384615,"family",2.95,"genus",26.2233333333333,"genus",0.57,"species"
"1020","tam05","36","Burseraceae","","","Tetragastris panamensis",1,"Accepted","Tetragastris panamensis","(Engl.) Kuntze","Burseraceae","tropicos",NA,NA,"Tetragastris","panamensis",7137,-28.7,"species",0.300778079333333,"family",11.2776,"family",5153,"species",0.460452394,"family",4.46666666666667,"species",0.2085456969,"family",0.302,"species",14.683,"species",0.717302179444444,"species"
"280","tam05","480","Annonaceae","","","Annona ambotay",1,"Accepted","Annona ambotay","Aubl.","Annonaceae","tropicos",NA,NA,"Annona","ambotay",7138,-33.08488312,"genus",1.27602639866667,"genus",13.4112,"genus",15188,"species",0.4568304785,"genus",2.02,"species",0.1283493218,"genus",0.23392,"genus",21.926,"species",0.497447748,"genus"
"7305","tam05","168","Sapindaceae","","","Matayba purgans",1,"Accepted","Matayba purgans","(Poepp.) Radlk.","Sapindaceae","tropicos",NA,NA,"Matayba","purgans",7139,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",9392,"genus",0.354145,"genus",1.98696666666667,"genus",0.074128232,"genus",1.00198292207792,"family",10.936,"genus",0.75,"genus"
"6130","tam05","240","Myristicaceae","","","Iryanthera laevis",1,"Accepted","Iryanthera laevis","Markgr.","Myristicaceae","tropicos",NA,NA,"Iryanthera","laevis",7140,-32.48,"genus",1.75213984333333,"family",32,"family",10931.6,"genus",0.478775,"family",8.916,"genus",0.106536835333333,"family",2.03333333333333,"genus",14.6212,"genus",0.615,"species"
"7443","tam05","256","Sapotaceae","","","Sarcaulus brasiliensis",1,"Accepted","Sarcaulus brasiliensis","(A. DC.) Eyma","Sapotaceae","tropicos",NA,NA,"Sarcaulus","brasiliensis",7141,-31.2542949526923,"family",1.0360059285,"family",21.146625,"family",6044,"species",0.474835931894737,"family",1.65,"species",0.125523925423077,"family",4.22451525974026,"family",13.984,"species",0.615,"species"
"7281","tam05","558","Sapindaceae","","","Dilodendron elegans",1,"Accepted","Dilodendron elegans","(Radlk.) A.H. Gentry & Steyerm.","Sapindaceae","tropicos",NA,NA,"Dilodendron","elegans",7142,-30.33081192,"genus",-1.023077557,"genus",19.9177265822785,"family",7167.49913043478,"family",0.49628970625,"genus",2.4707336055,"genus",0.09269436925,"genus",1.00198292207792,"family",17.2704009475,"genus",0.692470587135849,"family"
"6131","tam05","32","Myristicaceae","","","Iryanthera laevis",1,"Accepted","Iryanthera laevis","Markgr.","Myristicaceae","tropicos",NA,NA,"Iryanthera","laevis",7143,-32.48,"genus",1.75213984333333,"family",32,"family",10931.6,"genus",0.478775,"family",8.916,"genus",0.106536835333333,"family",2.03333333333333,"genus",14.6212,"genus",0.615,"species"
"4327","tam05","473","Fabaceae","","","Peltogyne floribunda",1,"Accepted","Peltogyne floribunda","(Kunth) Pittier","Fabaceae","tropicos",NA,NA,"Peltogyne","floribunda",7144,-28.8,"genus",0.1910492881875,"family",3.96532980769231,"family",4081.22922829561,"family",0.469917526007813,"family",16.5,"genus",0.657392141392727,"family",0.229,"genus",20.4070029430523,"family",0.830648,"species"
"6889","tam05","579","Rubiaceae","","","Amaioua corymbosa",1,"Accepted","Amaioua corymbosa","Kunth","Rubiaceae","tropicos",NA,NA,"Amaioua","corymbosa",7145,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",11901.0287019066,"family",0.443421222873684,"family",3.06827766907763,"family",0.220241840097744,"family",0.0442154581497797,"family",21.5535014397801,"family",0.625,"genus"
"4638","tam05","53","Lauraceae","","","Mezilaurus subcordata",1,"Accepted","Mezilaurus subcordata","(Ducke) Kosterm.","Lauraceae","tropicos",NA,NA,"Mezilaurus","subcordata",7146,-30.619143181,"family",0.000324626624999987,"family",21.22844,"family",25475,"genus",0.4939942098125,"family",2.165,"genus",0.308324055930556,"family",3.4187502,"family",20.2,"genus",0.754197788058824,"genus"
"4840","tam05","206","Lauraceae","","","Ocotea bofo",1,"Accepted","Ocotea bofo","Kunth","Lauraceae","tropicos",NA,NA,"Ocotea","bofo",7147,-32.5768257566667,"genus",-0.613914712428571,"genus",20.914,"genus",4922,"species",0.495964816685714,"genus",2.7,"species",0.0936676158333333,"genus",4.017398,"genus",17.036,"species",0.528416764481818,"genus"
"5969","tam05","384","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7148,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"5970","tam05","570.1","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7149,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"7306","tam05","198","Sapindaceae","","","Matayba purgans",1,"Accepted","Matayba purgans","(Poepp.) Radlk.","Sapindaceae","tropicos",NA,NA,"Matayba","purgans",7150,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",9392,"genus",0.354145,"genus",1.98696666666667,"genus",0.074128232,"genus",1.00198292207792,"family",10.936,"genus",0.75,"genus"
"53","tam05","211","Salicaceae","","","Lindackeria paludosa",0.6,"Accepted","Lindackeria paludosa","(Benth.) Gilg","Achariaceae","tropicos",NA,NA,"Lindackeria","paludosa",7151,NA,"family",NA,"family",NA,"family",21988,"species",NA,"family",2.44,"species",NA,"family",0.0443,"genus",17.015,"species",0.56,"species"
"307","tam05","356","Annonaceae","","","Guatteria citriodora",1,"Accepted","Guatteria citriodora","Ducke","Annonaceae","tropicos",NA,NA,"Guatteria","citriodora",7152,-34.53649094,"genus",1.80660141,"genus",12.9822,"family",10638,"species",0.4784094912,"genus",2.18,"species",0.1010312804,"genus",0.15,"genus",22.247,"species",0.537563430947368,"genus"
"4830","tam05","570C","Lauraceae","","","Ocotea indet",0.9,"Accepted","Ocotea","Aubl.","Lauraceae","tropicos",NA,NA,"Ocotea","",7153,-33.7,"species",-0.1,"species",23.5,"species",9229.14285714286,"species",0.50113,"species",2.35833333333333,"species",0.0913364286,"species",4.017398,"genus",12.9459905864286,"species",0.425,"species"
"1337","tam05","102","Chrysobalanaceae","","","Licania heteromorpha",1,"Accepted","Licania heteromorpha","Benth.","Chrysobalanaceae","tropicos",NA,NA,"Licania","heteromorpha",7154,-31.8727272727273,"genus",-0.425259001,"family",11,"family",14706.6923076923,"genus",0.400118745,"genus",1.3,"species",0.0440315,"genus",6.52433333333333,"genus",6.73,"species",0.8164328482,"species"
"638","tam05","155","Arecaceae","","","Euterpe precatoria",1,"Accepted","Euterpe precatoria","Mart.","Arecaceae","tropicos",NA,NA,"Euterpe","precatoria",7155,-33.1771595775,"species",0.85772055375,"species",14.5586823529412,"family",5857,"species",0.424547666666667,"species",1.51348,"species",0.077031219,"species",0.07,"genus",16.3404863966667,"species",0.387666666666667,"species"
"7050","tam05","179","Rubiaceae","","","Ferdinandusa loretensis",1,"Accepted","Ferdinandusa loretensis","Standl.","Rubiaceae","tropicos",NA,NA,"Ferdinandusa","loretensis",7156,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",11901.0287019066,"family",0.443421222873684,"family",3.06827766907763,"family",0.220241840097744,"family",0.0442154581497797,"family",21.5535014397801,"family",0.725,"genus"
"5069","tam05","243","Malvaceae","","","Huberodendron swietenioides",1,"Accepted","Huberodendron swietenioides","(Gleason) Ducke","Malvaceae","tropicos",NA,NA,"Huberodendron","swietenioides",7157,-31.0048567641667,"family",1.130010165625,"family",11.8591448275862,"family",16262.8110942597,"family",0.457527327071429,"family",6.69202539015238,"family",0.774669396384615,"family",0.339402464898596,"family",20.3105443467165,"family",0.5632868685,"species"
"5971","tam05","296","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7158,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"54","tam05","201","Salicaceae","","","Lindackeria paludosa",0.6,"Accepted","Lindackeria paludosa","(Benth.) Gilg","Achariaceae","tropicos",NA,NA,"Lindackeria","paludosa",7159,NA,"family",NA,"family",NA,"family",21988,"species",NA,"family",2.44,"species",NA,"family",0.0443,"genus",17.015,"species",0.56,"species"
"7307","tam05","219","Sapindaceae","","","Matayba purgans",1,"Accepted","Matayba purgans","(Poepp.) Radlk.","Sapindaceae","tropicos",NA,NA,"Matayba","purgans",7160,-32.78310883,"genus",1.895207142,"genus",19.9177265822785,"family",9392,"genus",0.354145,"genus",1.98696666666667,"genus",0.074128232,"genus",1.00198292207792,"family",10.936,"genus",0.75,"genus"
"3978","tam05","413","Euphorbiaceae","","","Hevea guianensis",1,"Accepted","Hevea guianensis","Aubl.","Euphorbiaceae","tropicos",NA,NA,"Hevea","guianensis",7161,-29.2,"species",1.23970437633333,"family",3.64215945945946,"family",7374.31244897959,"family",0.448196855259259,"family",23,"species",1.27,"genus",2.70675,"genus",23.0492357702897,"family",0.555303948111111,"species"
"5099","tam05","509","Malvaceae","","","Sterculia tessmannii",1,"Accepted","Sterculia tessmannii","Mildbr.","Malvaceae","tropicos",NA,NA,"Sterculia","tessmannii",7162,-30.8,"genus",1.130010165625,"family",11.8591448275862,"family",45772,"species",0.457527327071429,"family",2.33,"species",1.31,"genus",0.453559,"genus",16.745,"species",0.421487792232877,"genus"
"6890","tam05","253","Rubiaceae","","","Amaioua corymbosa",1,"Accepted","Amaioua corymbosa","Kunth","Rubiaceae","tropicos",NA,NA,"Amaioua","corymbosa",7163,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",11901.0287019066,"family",0.443421222873684,"family",3.06827766907763,"family",0.220241840097744,"family",0.0442154581497797,"family",21.5535014397801,"family",0.625,"genus"
"4983","tam05","311","Lecythidaceae","","","Eschweilera coriacea",1,"Accepted","Eschweilera coriacea","(DC.) S.A. Mori","Lecythidaceae","tropicos",NA,NA,"Eschweilera","coriacea",7164,-31.1,"species",0.7097275195,"genus",43.6,"family",10743,"species",0.4538805,"genus",11.17,"species",0.097249844,"genus",3.2286,"genus",13.35,"species",0.8409443284,"species"
"4997","tam05","272","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7165,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"7973","tam05","180.1","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7166,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"6288","tam05","148","Ochnaceae","","","Ouratea indet",0.9,"Accepted","Ouratea","Aubl.","Ochnaceae","tropicos",NA,NA,"Ouratea","",7167,-31.80900097,"genus",0.0684459285,"genus",NA,"family",2394,"species",0.4755574,"genus",1.72,"species",0.095322148,"genus",0.165,"genus",21.104,"species",0.74,"species"
"1338","tam05","245","Chrysobalanaceae","","","Licania heteromorpha",1,"Accepted","Licania heteromorpha","Benth.","Chrysobalanaceae","tropicos",NA,NA,"Licania","heteromorpha",7168,-31.8727272727273,"genus",-0.425259001,"family",11,"family",14706.6923076923,"genus",0.400118745,"genus",1.3,"species",0.0440315,"genus",6.52433333333333,"genus",6.73,"species",0.8164328482,"species"
"7974","tam05","316","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7169,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"5006","tam05","350","Linaceae","","","Roucheria punctata",1,"Synonym","Roucheria columbiana","Hallier f.","Linaceae","tropicos",NA,NA,"Roucheria","columbiana",7170,-27.0419415175,"family",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",5.06931,"family",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.77,"species"
"6897","tam05","63","Rubiaceae","","","Amaioua guianensis",1,"Accepted","Amaioua guianensis","Aubl.","Rubiaceae","tropicos",NA,NA,"Amaioua","guianensis",7171,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",11901.0287019066,"family",0.443421222873684,"family",3.06827766907763,"family",0.220241840097744,"family",0.0442154581497797,"family",21.5535014397801,"family",0.625,"species"
"6116","tam05","112","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7172,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"7975","tam05","139.1","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7173,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"6307","tam05","193","Olacaceae","","","Heisteria acuminata",1,"Accepted","Heisteria acuminata","(Bonpl.) Engl.","Olacaceae","tropicos",NA,NA,"Heisteria","acuminata",7174,-30.8,"family",NA,"family",NA,"family",2774.5,"species",NA,"family",1.79,"species",NA,"family",0.19255,"genus",15.885,"species",0.69625,"genus"
"6117","tam05","488","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7175,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"3763","tam05","545","Elaeocarpaceae","","","Sloanea terniflora",1,"Accepted","Sloanea terniflora","(DC.) Standl.","Elaeocarpaceae","tropicos",NA,NA,"Sloanea","terniflora",7176,-30.84823863,"species",-0.155426269,"species",30.48,"genus",25757.6875,"genus",0.4543775,"species",2.1331,"species",0.06778829925,"species",0.0888,"species",12.448194211,"species",0.62071629987931,"genus"
"4425","tam05","247","Fabaceae","","","Tachigali polyphylla",1,"Synonym","Tachigali poeppigiana","Tul.","Fabaceae","tropicos",NA,NA,"Tachigali","poeppigiana",7177,-29.675,"genus",0.1910492881875,"family",3.96532980769231,"family",11219,"genus",0.469917526007813,"family",14.9625,"genus",0.657392141392727,"family",0.409956666666667,"genus",22.933,"genus",0.63697784,"species"
"3979","tam05","393","Euphorbiaceae","","","Hevea guianensis",1,"Accepted","Hevea guianensis","Aubl.","Euphorbiaceae","tropicos",NA,NA,"Hevea","guianensis",7178,-29.2,"species",1.23970437633333,"family",3.64215945945946,"family",7374.31244897959,"family",0.448196855259259,"family",23,"species",1.27,"genus",2.70675,"genus",23.0492357702897,"family",0.555303948111111,"species"
"5080","tam05","427","Malvaceae","","","Matisia ochrocalyx",1,"Accepted","Matisia ochrocalyx","K. Schum.","Malvaceae","tropicos",NA,NA,"Matisia","ochrocalyx",7179,-31.0048567641667,"family",1.130010165625,"family",11.8591448275862,"family",30461.1666666667,"genus",0.457527327071429,"family",2.83666666666667,"genus",0.774669396384615,"family",2.95,"genus",26.2233333333333,"genus",0.57,"species"
"893","tam05","505","Boraginaceae","","","Cordia indet",0.9,"Accepted","Cordia","L.","Boraginaceae","tropicos",NA,NA,"Cordia","",7180,-32.9488151566667,"species",1.820807309,"species",13.6450666666667,"genus",10785,"species",0.423056149,"species",5.8254132656,"species",0.084142499,"species",0.06618,"species",18.2613333325,"species",0.519739627023809,"genus"
"639","tam05","358.1","Arecaceae","","","Euterpe precatoria",1,"Accepted","Euterpe precatoria","Mart.","Arecaceae","tropicos",NA,NA,"Euterpe","precatoria",7181,-33.1771595775,"species",0.85772055375,"species",14.5586823529412,"family",5857,"species",0.424547666666667,"species",1.51348,"species",0.077031219,"species",0.07,"genus",16.3404863966667,"species",0.387666666666667,"species"
"6289","tam05","302","Ochnaceae","","","Ouratea indet",0.9,"Accepted","Ouratea","Aubl.","Ochnaceae","tropicos",NA,NA,"Ouratea","",7182,-31.80900097,"genus",0.0684459285,"genus",NA,"family",2394,"species",0.4755574,"genus",1.72,"species",0.095322148,"genus",0.165,"genus",21.104,"species",0.74,"species"
"4984","tam05","397","Lecythidaceae","","","Eschweilera coriacea",1,"Accepted","Eschweilera coriacea","(DC.) S.A. Mori","Lecythidaceae","tropicos",NA,NA,"Eschweilera","coriacea",7183,-31.1,"species",0.7097275195,"genus",43.6,"family",10743,"species",0.4538805,"genus",11.17,"species",0.097249844,"genus",3.2286,"genus",13.35,"species",0.8409443284,"species"
"3599","tam05","467","Ebenaceae","","","Diospyros melinonii",0.99,"Synonym","Diospyros capreifolia","Mart. ex Hiern","Ebenaceae","tropicos",NA,NA,"Diospyros","capreifolia",7184,NA,"family",NA,"family",29.7340444444444,"genus",4626,"species",0.4793558115,"genus",2.09,"species",0.5426983,"genus",0.343935087719298,"genus",12.838,"species",0.73,"species"
